Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002443,=,1.0,http://human.owl#NCI_C12889,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002255,=,1.0,http://human.owl#NCI_C53128,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002324,=,1.0,http://human.owl#NCI_C32824,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002083,=,0.0,http://human.owl#NCI_C53027,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000758,=,1.0,http://human.owl#NCI_C33607,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Irregular_Bone""]",[],"[""owl:Class""]",http://human.owl#NCI_C32881,=,1.0,http://mouse.owl#MA_0000696,"[""tail bone""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Minor_Salivary_Gland""]",[],"[""owl:Class""]",http://human.owl#NCI_C33129,=,1.0,http://mouse.owl#MA_0001587,"[""salivary gland epithelium""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Splenic_Red_Pulp""]",[],"[""owl:Class""]",http://human.owl#NCI_C12992,=,1.0,http://mouse.owl#MA_0000756,"[""spleen red pulp""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002482,=,0.0,http://human.owl#NCI_C12347,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000134,=,1.0,http://human.owl#NCI_C12550,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Gallbladder_Serosal_Surface""]",[],"[""owl:Class""]",http://human.owl#NCI_C49229,=,1.0,http://mouse.owl#MA_0001634,"[""gall bladder serosa""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001958,=,1.0,http://human.owl#NCI_C52980,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002238,=,1.0,http://human.owl#NCI_C52698,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002211,=,0.0,http://human.owl#NCI_C52693,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001014,=,1.0,http://human.owl#NCI_C12898,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],"[""owl:Class""]",http://www.geneontology.org/formats/oboInOwl#Definition,=,1.0,http://www.geneontology.org/formats/oboInOwl#Definition,[],[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Tonsil""]",[],"[""owl:Class""]",http://human.owl#NCI_C12802,=,1.0,http://mouse.owl#MA_0000775,"[""palatine tonsil""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000384,=,0.0,http://human.owl#NCI_C12404,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001139,=,1.0,http://human.owl#NCI_C52830,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002003,=,1.0,http://human.owl#NCI_C32780,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Epithalamus""]",[],"[""owl:Class""]",http://human.owl#NCI_C12457,=,1.0,http://mouse.owl#MA_0000172,"[""epithalamus""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000610,=,0.0,http://human.owl#NCI_C52755,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002079,=,1.0,http://human.owl#NCI_C52686,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000291,=,1.0,http://human.owl#NCI_C33547,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001567,=,0.0,http://human.owl#NCI_C49222,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002147,=,0.0,http://human.owl#NCI_C53049,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000759,=,0.0,http://human.owl#NCI_C49775,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Hypopharynx""]",[],"[""owl:Class""]",http://human.owl#NCI_C12246,=,1.0,http://mouse.owl#MA_0000006,"[""head/neck""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002453,=,0.0,http://human.owl#NCI_C12843,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000436,=,1.0,http://human.owl#NCI_C12683,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Sphincter_Colli_Superficialis""]",[],"[""owl:Class""]",http://human.owl#NCI_C53016,=,1.0,http://mouse.owl#MA_0002380,"[""sphincter colli superficialis""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002662,=,0.0,http://human.owl#NCI_C43617,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000558,=,1.0,http://human.owl#NCI_C52951,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Third_Ventricle_of_Brain""]",[],"[""owl:Class""]",http://human.owl#NCI_C12827,=,1.0,http://mouse.owl#MA_0000182,"[""third ventricle""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000126,=,1.0,http://human.owl#NCI_C49267,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000262,=,1.0,http://human.owl#NCI_C12667,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001463,=,1.0,http://human.owl#NCI_C12789,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001923,=,1.0,http://human.owl#NCI_C32230,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Peroneal_Nerve""]",[],"[""owl:Class""]",http://human.owl#NCI_C52814,=,1.0,http://mouse.owl#MA_0001169,"[""peroneal nerve""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001518,=,0.0,http://human.owl#NCI_C32143,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002169,=,1.0,http://human.owl#NCI_C32855,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002383,=,1.0,http://human.owl#NCI_C53044,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002361,=,0.0,http://human.owl#NCI_C32861,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Transverse_Facial_Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C53025,=,1.0,http://mouse.owl#MA_0002068,"[""transverse facial artery""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000319,=,0.0,http://human.owl#NCI_C13044,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001054,=,1.0,http://human.owl#NCI_C33591,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Cutaneous_Vein""]",[],"[""owl:Class""]",http://human.owl#NCI_C53041,=,1.0,http://mouse.owl#MA_0002098,"[""cutaneous vein""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001837,=,1.0,http://human.owl#NCI_C49214,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000313,=,0.0,http://human.owl#NCI_C12853,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Iliac_Lymph_Node""]",[],"[""owl:Class""]",http://human.owl#NCI_C32761,=,1.0,http://mouse.owl#MA_0000747,"[""lymph organ""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001221,=,0.0,http://human.owl#NCI_C33748,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001179,=,1.0,http://human.owl#NCI_C12792,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001785,=,0.0,http://human.owl#NCI_C49277,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002056,=,1.0,http://human.owl#NCI_C52737,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002473,=,1.0,http://human.owl#NCI_C13071,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002373,=,1.0,http://human.owl#NCI_C52991,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000348,=,0.0,http://human.owl#NCI_C12506,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000383,=,1.0,http://human.owl#NCI_C33842,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002144,=,0.0,http://human.owl#NCI_C32560,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Lumbar_Spinal_Nerve_Root""]",[],"[""owl:Class""]",http://human.owl#NCI_C12924,=,1.0,http://mouse.owl#MA_0000233,"[""spinal nerve""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Common_Carotid_Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C32352,=,1.0,http://mouse.owl#MA_0001926,"[""common carotid artery""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Cervix_Squamous_Epithelium""]",[],"[""owl:Class""]",http://human.owl#NCI_C49219,=,1.0,http://mouse.owl#MA_0001725,"[""cervix squamous epithelium""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002280,=,1.0,http://human.owl#NCI_C33672,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001129,=,1.0,http://human.owl#NCI_C33588,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Mucus""]",[],"[""owl:Class""]",http://human.owl#NCI_C13259,=,1.0,http://mouse.owl#MA_0002535,"[""nasal mucus""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001950,=,0.0,http://human.owl#NCI_C32578,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Epigastric_Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C52860,=,1.0,http://mouse.owl#MA_0001948,"[""epigastric artery""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002194,=,1.0,http://human.owl#NCI_C53062,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002220,=,1.0,http://human.owl#NCI_C52697,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Abdominal_Esophagus""]",[],"[""owl:Class""]",http://human.owl#NCI_C12252,=,1.0,http://mouse.owl#MA_0002680,"[""esophagus mucosa""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001794,=,1.0,http://human.owl#NCI_C12275,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002459,=,1.0,http://human.owl#NCI_C32301,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001048,=,0.0,http://human.owl#NCI_C33069,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001700,=,1.0,http://human.owl#NCI_C32207,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Foot_Digit_1""]",[],"[""owl:Class""]",http://human.owl#NCI_C52839,=,1.0,http://mouse.owl#MA_0000465,"[""foot digit 1""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002650,=,1.0,http://human.owl#NCI_C52561,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000363,=,1.0,http://human.owl#NCI_C13393,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000717,=,1.0,http://human.owl#NCI_C49192,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001448,=,1.0,http://human.owl#NCI_C33722,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000351,=,0.0,http://human.owl#NCI_C12762,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001012,=,0.0,http://human.owl#NCI_C32337,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000221,=,1.0,http://human.owl#NCI_C34060,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000124,=,1.0,http://human.owl#NCI_C12272,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001036,=,1.0,http://human.owl#NCI_C32475,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Thyroepiglottic_Muscle""]",[],"[""owl:Class""]",http://human.owl#NCI_C33778,=,1.0,http://mouse.owl#MA_0001769,"[""laryngeal extrinsic muscle""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Bulboglandular""]",[],"[""owl:Class""]",http://human.owl#NCI_C52891,=,1.0,http://mouse.owl#MA_0002273,"[""bulboglandular""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Feces""]",[],"[""owl:Class""]",http://human.owl#NCI_C13234,=,1.0,http://mouse.owl#MA_0002509,"[""feces""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Tibialis_Caudalis""]",[],"[""owl:Class""]",http://human.owl#NCI_C53078,=,1.0,http://mouse.owl#MA_0002394,"[""tibialis caudalis""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Glomeruloza_Zone""]",[],"[""owl:Class""]",http://human.owl#NCI_C32686,=,1.0,http://mouse.owl#MA_0001657,"[""glomerulus""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Fundus""]",[],"[""owl:Class""]",http://human.owl#NCI_C13378,=,1.0,http://mouse.owl#MA_0001612,"[""stomach fundus""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000897,=,1.0,http://human.owl#NCI_C32386,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001554,=,1.0,http://human.owl#NCI_C49297,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000155,=,1.0,http://human.owl#NCI_C33531,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000846,=,1.0,http://human.owl#NCI_C12458,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001367,=,0.0,http://human.owl#NCI_C52793,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000226,=,0.0,http://human.owl#NCI_C12467,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000762,=,1.0,http://human.owl#NCI_C12993,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002689,=,1.0,http://human.owl#NCI_C32928,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001167,=,1.0,http://human.owl#NCI_C52816,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002546,=,1.0,http://human.owl#NCI_C32891,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000178,=,1.0,http://human.owl#NCI_C12773,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Spinal_Cord_Arachnoid_Membrane""]",[],"[""owl:Class""]",http://human.owl#NCI_C49798,=,1.0,http://mouse.owl#MA_0001131,"[""spinal cord arachnoid mater""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002269,=,1.0,http://human.owl#NCI_C32200,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Marginal_Zone""]",[],"[""owl:Class""]",http://human.owl#NCI_C49767,=,1.0,http://mouse.owl#MA_0000755,"[""spleen marginal zone""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Synovial_Fluid""]",[],"[""owl:Class""]",http://human.owl#NCI_C33718,=,1.0,http://mouse.owl#MA_0002544,"[""synovial fluid""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000249,=,0.0,http://human.owl#NCI_C33527,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Ileal_Vein""]",[],"[""owl:Class""]",http://human.owl#NCI_C53046,=,1.0,http://mouse.owl#MA_0002140,"[""ileal vein""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001860,=,0.0,http://human.owl#NCI_C49307,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000746,=,0.0,http://human.owl#NCI_C33035,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000201,=,1.0,http://human.owl#NCI_C49138,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002670,=,1.0,http://human.owl#NCI_C33601,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001979,=,0.0,http://human.owl#NCI_C52938,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000426,=,0.0,http://human.owl#NCI_C33483,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000093,=,0.0,http://human.owl#NCI_C12870,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Tendon""]",[],"[""owl:Class""]",http://human.owl#NCI_C13045,=,1.0,http://mouse.owl#MA_0000115,"[""tendon""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002709,=,1.0,http://human.owl#NCI_C32633,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001396,=,1.0,http://human.owl#NCI_C52715,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Sacrum""]",[],"[""owl:Class""]",http://human.owl#NCI_C33508,=,1.0,http://mouse.owl#MA_0000532,"[""pelvis bone""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Vertebral_Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C12819,=,1.0,http://mouse.owl#MA_0002077,"[""vertebral artery""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Right_Lung_Alveolus""]",[],"[""owl:Class""]",http://human.owl#NCI_C49278,=,1.0,http://mouse.owl#MA_0001786,"[""right lung alveolus""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002612,=,1.0,http://human.owl#NCI_C49276,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Olfactory_Epithelial_Cell""]",[],"[""owl:Class""]",http://human.owl#NCI_C13150,=,1.0,http://mouse.owl#MA_0001325,"[""nasal cavity olfactory epithelium""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001650,=,0.0,http://human.owl#NCI_C32385,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000233,=,0.0,http://human.owl#NCI_C12792,[],[],[],true,false negative
"",localtest,MyMatcher,"[""C5_Vertebra""]",[],"[""owl:Class""]",http://human.owl#NCI_C32243,=,1.0,http://mouse.owl#MA_0001425,"[""cervical vertebra 5""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002505,=,1.0,http://human.owl#NCI_C13401,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002587,=,0.0,http://human.owl#NCI_C32684,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Canal_for_Tensor_Tympani""]",[],"[""owl:Class""]",http://human.owl#NCI_C32254,=,1.0,http://mouse.owl#MA_0001221,"[""tensor tympani""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000709,=,0.0,http://human.owl#NCI_C13053,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002272,=,1.0,http://human.owl#NCI_C53150,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Interatrial_Septum""]",[],"[""owl:Class""]",http://human.owl#NCI_C32818,=,1.0,http://mouse.owl#MA_0000084,"[""atrial septum""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001263,=,0.0,http://human.owl#NCI_C49580,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001508,=,1.0,http://human.owl#NCI_C49575,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002415,=,0.0,http://human.owl#NCI_C32546,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002084,=,0.0,http://human.owl#NCI_C32171,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000151,=,0.0,http://human.owl#NCI_C12470,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002003,=,0.0,http://human.owl#NCI_C52975,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Organ""]",[],"[""owl:Class""]",http://human.owl#NCI_C13018,=,1.0,http://mouse.owl#MA_0000003,"[""organ system""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Molar_Tooth""]",[],"[""owl:Class""]",http://human.owl#NCI_C33136,=,1.0,http://mouse.owl#MA_0000350,"[""molar""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000048,=,1.0,http://human.owl#NCI_C40186,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000430,=,0.0,http://human.owl#NCI_C12286,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001551,=,1.0,http://human.owl#NCI_C13010,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Posterior_Eye_Segment""]",[],"[""owl:Class""]",http://human.owl#NCI_C12906,=,1.0,http://mouse.owl#MA_0002485,"[""eye posterior segment""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002163,=,1.0,http://human.owl#NCI_C12880,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002223,=,0.0,http://human.owl#NCI_C53128,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002634,=,1.0,http://human.owl#NCI_C32469,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000405,=,1.0,http://human.owl#NCI_C12787,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Dorsomedial_Nucleus_of_the_Thalamus""]",[],"[""owl:Class""]",http://human.owl#NCI_C32480,=,1.0,http://mouse.owl#MA_0000811,"[""brain nucleus""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001497,=,0.0,http://human.owl#NCI_C33897,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],"[""owl:Class""]",http://www.geneontology.org/formats/oboInOwl#Subset,=,1.0,http://www.geneontology.org/formats/oboInOwl#Subset,[],[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000139,=,0.0,http://human.owl#NCI_C12745,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000410,=,0.0,http://human.owl#NCI_C12787,[],[],[],true,false negative
"",localtest,MyMatcher,"[""White_Matter""]",[],"[""owl:Class""]",http://human.owl#NCI_C33892,=,1.0,http://mouse.owl#MA_0001135,"[""white matter""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001844,=,1.0,http://human.owl#NCI_C53031,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002333,=,1.0,http://human.owl#NCI_C53164,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002230,=,1.0,http://human.owl#NCI_C53138,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001331,=,0.0,http://human.owl#NCI_C12793,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Vestibular_Nerve""]",[],"[""owl:Class""]",http://human.owl#NCI_C12820,=,1.0,http://mouse.owl#MA_0001111,"[""vestibulocochlear VIII nerve vestibular component""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Systemic_Vein""]",[],"[""owl:Class""]",http://human.owl#NCI_C33719,=,1.0,http://mouse.owl#MA_0002132,"[""hepatic portal vein""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002246,=,0.0,http://human.owl#NCI_C53143,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Thymic_Trabecula""]",[],"[""owl:Class""]",http://human.owl#NCI_C33773,=,1.0,http://mouse.owl#MA_0002674,"[""thymus trabecula""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Iliocostal_Muscle""]",[],"[""owl:Class""]",http://human.owl#NCI_C32763,=,1.0,http://mouse.owl#MA_0002319,"[""iliocostalis""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001659,=,0.0,http://human.owl#NCI_C32683,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Occipital-temporal_Gyrus""]",[],"[""owl:Class""]",http://human.owl#NCI_C33197,=,1.0,http://mouse.owl#MA_0000913,"[""occipital cortex""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Outer_Segment_of_the_Photoreceptor_Cell""]",[],"[""owl:Class""]",http://human.owl#NCI_C33239,=,1.0,http://mouse.owl#MA_0002472,"[""retina photoreceptor layer outer segment""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000142,=,1.0,http://human.owl#NCI_C12433,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001204,=,1.0,http://human.owl#NCI_C33844,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Azygos_Articular_Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C32180,=,1.0,http://mouse.owl#MA_0002043,"[""spinal artery""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Heart""]",[],"[""owl:Class""]",http://human.owl#NCI_C12727,=,1.0,http://mouse.owl#MA_0002449,"[""heart/pericardium""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002616,=,0.0,http://human.owl#NCI_C33459,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001361,=,1.0,http://human.owl#NCI_C12800,[],[],[],true,true positive
