source,target,confidence,relation
http://human.owl#NCI_C52902,http://mouse.owl#MA_0002289,1.0,=
http://human.owl#NCI_C12906,http://mouse.owl#MA_0002485,1.0,=
http://mouse.owl#MA_0000529,http://human.owl#NCI_C12664,1.0,=
http://mouse.owl#MA_0001421,http://human.owl#NCI_C32239,1.0,=
http://human.owl#NCI_C33533,http://mouse.owl#MA_0000218,1.0,=
http://mouse.owl#MA_0000603,http://human.owl#NCI_C12681,1.0,=
http://mouse.owl#MA_0000257,http://human.owl#NCI_C12502,1.0,=
http://human.owl#NCI_C12259,http://mouse.owl#MA_0001624,1.0,=
http://mouse.owl#MA_0000528,http://human.owl#NCI_C33301,1.0,=
http://human.owl#NCI_C41267,http://mouse.owl#MA_0000440,1.0,=
http://mouse.owl#MA_0002562,http://human.owl#NCI_C12691,1.0,=
http://human.owl#NCI_C13181,http://mouse.owl#MA_0001719,1.0,=
http://mouse.owl#MA_0001595,http://human.owl#NCI_C32644,1.0,=
http://human.owl#NCI_C33378,http://mouse.owl#MA_0001209,1.0,=
http://human.owl#NCI_C12276,http://mouse.owl#MA_0001792,1.0,=
http://human.owl#NCI_C12263,http://mouse.owl#MA_0000338,1.0,=
http://human.owl#NCI_C25762,http://mouse.owl#MA_0000010,1.0,=
http://mouse.owl#MA_0002331,http://human.owl#NCI_C33150,1.0,=
http://human.owl#NCI_C13018,http://mouse.owl#MA_0000003,1.0,=
http://human.owl#NCI_C32047,http://mouse.owl#MA_0000459,1.0,=
http://human.owl#NCI_C12486,http://mouse.owl#MA_0002501,1.0,=
http://mouse.owl#MA_0000162,http://human.owl#NCI_C32711,1.0,=
http://human.owl#NCI_C52815,http://mouse.owl#MA_0001168,1.0,=
http://mouse.owl#MA_0001183,http://human.owl#NCI_C33088,1.0,=
http://human.owl#NCI_C33823,http://mouse.owl#MA_0001284,1.0,=
http://mouse.owl#MA_0000689,http://human.owl#NCI_C33007,1.0,=
http://mouse.owl#MA_0000868,http://human.owl#NCI_C32843,1.0,=
http://human.owl#NCI_C13275,http://mouse.owl#MA_0002507,1.0,=
http://mouse.owl#MA_0000267,http://human.owl#NCI_C12346,1.0,=
http://mouse.owl#MA_0001149,http://human.owl#NCI_C52747,1.0,=
http://mouse.owl#MA_0002650,http://human.owl#NCI_C52561,1.0,=
http://mouse.owl#MA_0000046,http://human.owl#NCI_C32898,1.0,=
http://human.owl#NCI_C32397,http://mouse.owl#MA_0002283,1.0,=
http://human.owl#NCI_C33779,http://mouse.owl#MA_0002393,1.0,=
http://mouse.owl#MA_0000191,http://human.owl#NCI_C12444,1.0,=
http://human.owl#NCI_C52551,http://mouse.owl#MA_0002535,1.0,=
http://mouse.owl#MA_0000285,http://human.owl#NCI_C33160,1.0,=
http://human.owl#NCI_C49209,http://mouse.owl#MA_0001835,1.0,=
http://human.owl#NCI_C52709,http://mouse.owl#MA_0001144,1.0,=
http://human.owl#NCI_C12820,http://mouse.owl#MA_0001111,1.0,=
http://human.owl#NCI_C43615,http://mouse.owl#MA_0000354,1.0,=
http://human.owl#NCI_C32770,http://mouse.owl#MA_0001215,1.0,=
http://mouse.owl#MA_0002478,http://human.owl#NCI_C12999,1.0,=
http://mouse.owl#MA_0002370,http://human.owl#NCI_C52986,1.0,=
http://human.owl#NCI_C41058,http://mouse.owl#MA_0002434,1.0,=
http://mouse.owl#MA_0000254,http://human.owl#NCI_C32164,1.0,=
http://human.owl#NCI_C48695,http://mouse.owl#MA_0000105,1.0,=
http://human.owl#NCI_C12281,http://mouse.owl#MA_0001758,1.0,=
http://human.owl#NCI_C33319,http://mouse.owl#MA_0001308,1.0,=
http://mouse.owl#MA_0001456,http://human.owl#NCI_C53180,1.0,=
http://human.owl#NCI_C12233,http://mouse.owl#MA_0001589,1.0,=
http://human.owl#NCI_C12827,http://mouse.owl#MA_0000182,1.0,=
http://human.owl#NCI_C38620,http://mouse.owl#MA_0000014,1.0,=
http://mouse.owl#MA_0001706,http://human.owl#NCI_C49265,1.0,=
http://human.owl#NCI_C41834,http://mouse.owl#MA_0000175,1.0,=
http://mouse.owl#MA_0001361,http://human.owl#NCI_C12800,1.0,=
http://mouse.owl#MA_0000278,http://human.owl#NCI_C12760,1.0,=
http://human.owl#NCI_C32571,http://mouse.owl#MA_0000956,1.0,=
http://human.owl#NCI_C33841,http://mouse.owl#MA_0001693,1.0,=
http://human.owl#NCI_C52736,http://mouse.owl#MA_0002057,1.0,=
http://mouse.owl#MA_0002194,http://human.owl#NCI_C53062,1.0,=
http://human.owl#NCI_C12802,http://mouse.owl#MA_0000775,1.0,=
http://mouse.owl#MA_0002546,http://human.owl#NCI_C32891,1.0,=
http://mouse.owl#MA_0002144,http://human.owl#NCI_C32560,1.0,=
http://human.owl#NCI_C52556,http://mouse.owl#MA_0002511,1.0,=
http://mouse.owl#MA_0001923,http://human.owl#NCI_C32230,1.0,=
http://mouse.owl#MA_0001321,http://human.owl#NCI_C33203,1.0,=
http://human.owl#NCI_C12480,http://mouse.owl#MA_0000793,1.0,=
http://mouse.owl#MA_0000486,http://human.owl#NCI_C12373,1.0,=
http://mouse.owl#MA_0001613,http://human.owl#NCI_C32643,1.0,=
http://human.owl#NCI_C33310,http://mouse.owl#MA_0000565,1.0,=
http://human.owl#NCI_C13045,http://mouse.owl#MA_0000115,1.0,=
http://human.owl#NCI_C32987,http://mouse.owl#MA_0001588,1.0,=
http://human.owl#NCI_C33662,http://mouse.owl#MA_0002113,1.0,=
http://human.owl#NCI_C32899,http://mouse.owl#MA_0001428,1.0,=
http://mouse.owl#MA_0000145,http://human.owl#NCI_C12971,1.0,=
http://mouse.owl#MA_0002308,http://human.owl#NCI_C52930,1.0,=
http://human.owl#NCI_C32529,http://mouse.owl#MA_0001362,1.0,=
http://mouse.owl#MA_0002257,http://human.owl#NCI_C32728,1.0,=
http://mouse.owl#MA_0002505,http://human.owl#NCI_C13401,1.0,=
http://mouse.owl#MA_0002389,http://human.owl#NCI_C33709,1.0,=
http://mouse.owl#MA_0001958,http://human.owl#NCI_C52980,1.0,=
http://mouse.owl#MA_0000356,http://human.owl#NCI_C12377,1.0,=
http://mouse.owl#MA_0000583,http://human.owl#NCI_C13063,1.0,=
http://mouse.owl#MA_0001128,http://human.owl#NCI_C12934,1.0,=
http://human.owl#NCI_C32930,http://mouse.owl#MA_0002690,1.0,=
http://human.owl#NCI_C12422,http://mouse.owl#MA_0002327,1.0,=
http://human.owl#NCI_C32070,http://mouse.owl#MA_0000331,1.0,=
http://mouse.owl#MA_0002008,http://human.owl#NCI_C33190,1.0,=
http://mouse.owl#MA_0002291,http://human.owl#NCI_C52913,1.0,=
http://mouse.owl#MA_0000362,http://human.owl#NCI_C49579,1.0,=
http://human.owl#NCI_C32522,http://mouse.owl#MA_0001658,1.0,=
http://mouse.owl#MA_0000296,http://human.owl#NCI_C12855,1.0,=
http://human.owl#NCI_C32041,http://mouse.owl#MA_0001088,1.0,=
http://mouse.owl#MA_0000261,http://human.owl#NCI_C12401,1.0,=
http://human.owl#NCI_C26464,http://mouse.owl#MA_0001306,1.0,=
http://mouse.owl#MA_0002425,http://human.owl#NCI_C53076,1.0,=
http://human.owl#NCI_C33713,http://mouse.owl#MA_0002539,1.0,=
http://human.owl#NCI_C32465,http://mouse.owl#MA_0002742,1.0,=
http://mouse.owl#MA_0001448,http://human.owl#NCI_C33722,1.0,=
http://human.owl#NCI_C32416,http://mouse.owl#MA_0001352,1.0,=
http://mouse.owl#MA_0000762,http://human.owl#NCI_C12993,1.0,=
http://mouse.owl#MA_0000136,http://human.owl#NCI_C12936,1.0,=
http://mouse.owl#MA_0001794,http://human.owl#NCI_C12275,1.0,=
http://mouse.owl#MA_0001729,http://human.owl#NCI_C49312,1.0,=
http://human.owl#NCI_C33197,http://mouse.owl#MA_0000943,1.0,=
http://human.owl#NCI_C52976,http://mouse.owl#MA_0002352,1.0,=
http://mouse.owl#MA_0000412,http://human.owl#NCI_C13047,1.0,=
http://human.owl#NCI_C33404,http://mouse.owl#MA_0000239,1.0,=
http://human.owl#NCI_C32132,http://mouse.owl#MA_0000147,1.0,=
http://mouse.owl#MA_0001949,http://human.owl#NCI_C52855,1.0,=
http://mouse.owl#MA_0000494,http://human.owl#NCI_C12852,1.0,=
http://human.owl#NCI_C32840,http://mouse.owl#MA_0001354,1.0,=
http://human.owl#NCI_C33012,http://mouse.owl#MA_0000435,1.0,=
http://mouse.owl#MA_0002430,http://human.owl#NCI_C49217,1.0,=
http://mouse.owl#MA_0002295,http://human.owl#NCI_C52918,1.0,=
http://human.owl#NCI_C33343,http://mouse.owl#MA_0002198,1.0,=
http://human.owl#NCI_C33570,http://mouse.owl#MA_0002687,1.0,=
http://mouse.owl#MA_0002702,http://human.owl#NCI_C32576,1.0,=
http://mouse.owl#MA_0000791,http://human.owl#NCI_C32910,1.0,=
http://human.owl#NCI_C32753,http://mouse.owl#MA_0000571,1.0,=
http://mouse.owl#MA_0001902,http://human.owl#NCI_C33767,1.0,=
http://mouse.owl#MA_0000960,http://human.owl#NCI_C33648,1.0,=
http://human.owl#NCI_C52720,http://mouse.owl#MA_0000626,1.0,=
http://human.owl#NCI_C33820,http://mouse.owl#MA_0000705,1.0,=
http://human.owl#NCI_C33680,http://mouse.owl#MA_0002226,1.0,=
http://human.owl#NCI_C49760,http://mouse.owl#MA_0000764,1.0,=
http://mouse.owl#MA_0002220,http://human.owl#NCI_C52697,1.0,=
http://mouse.owl#MA_0002169,http://human.owl#NCI_C32855,1.0,=
http://human.owl#NCI_C33653,http://mouse.owl#MA_0001351,1.0,=
http://human.owl#NCI_C52741,http://mouse.owl#MA_0002036,1.0,=
http://human.owl#NCI_C49309,http://mouse.owl#MA_0001686,1.0,=
http://mouse.owl#MA_0001600,http://human.owl#NCI_C49583,1.0,=
http://mouse.owl#MA_0001916,http://human.owl#NCI_C52947,1.0,=
http://mouse.owl#MA_0002459,http://human.owl#NCI_C32301,1.0,=
http://human.owl#NCI_C33155,http://mouse.owl#MA_0002471,1.0,=
http://human.owl#NCI_C33548,http://mouse.owl#MA_0000038,1.0,=
http://human.owl#NCI_C32979,http://mouse.owl#MA_0000813,1.0,=
http://mouse.owl#MA_0001218,http://human.owl#NCI_C32533,1.0,=
http://mouse.owl#MA_0002349,http://human.owl#NCI_C52972,1.0,=
http://mouse.owl#MA_0000758,http://human.owl#NCI_C33607,1.0,=
http://human.owl#NCI_C32151,http://mouse.owl#MA_0002570,1.0,=
http://mouse.owl#MA_0000944,http://human.owl#NCI_C49333,1.0,=
http://mouse.owl#MA_0002154,http://human.owl#NCI_C12738,1.0,=
http://mouse.owl#MA_0000998,http://human.owl#NCI_C49216,1.0,=
http://mouse.owl#MA_0001407,http://human.owl#NCI_C52761,1.0,=
http://mouse.owl#MA_0002030,http://human.owl#NCI_C32433,1.0,=
http://human.owl#NCI_C12432,http://mouse.owl#MA_0000141,1.0,=
http://human.owl#NCI_C32578,http://mouse.owl#MA_0001950,1.0,=
http://human.owl#NCI_C32660,http://mouse.owl#MA_0002561,1.0,=
http://human.owl#NCI_C53167,http://mouse.owl#MA_0002337,1.0,=
http://mouse.owl#MA_0002528,http://human.owl#NCI_C32513,1.0,=
http://mouse.owl#MA_0000672,http://human.owl#NCI_C32666,1.0,=
http://mouse.owl#MA_0001380,http://human.owl#NCI_C52783,1.0,=
http://mouse.owl#MA_0002417,http://human.owl#NCI_C49268,1.0,=
http://mouse.owl#MA_0001961,http://human.owl#NCI_C32654,1.0,=
http://mouse.owl#MA_0001094,http://human.owl#NCI_C12732,1.0,=
http://human.owl#NCI_C33456,http://mouse.owl#MA_0000376,1.0,=
http://human.owl#NCI_C52706,http://mouse.owl#MA_0002328,1.0,=
http://human.owl#NCI_C12718,http://mouse.owl#MA_0001360,1.0,=
http://human.owl#NCI_C48943,http://mouse.owl#MA_0001773,1.0,=
http://human.owl#NCI_C32559,http://mouse.owl#MA_0001973,1.0,=
http://mouse.owl#MA_0001817,http://human.owl#NCI_C49207,1.0,=
http://mouse.owl#MA_0001194,http://human.owl#NCI_C33468,1.0,=
http://mouse.owl#MA_0002711,http://human.owl#NCI_C12735,1.0,=
http://mouse.owl#MA_0002046,http://human.owl#NCI_C32972,1.0,=
http://human.owl#NCI_C52560,http://mouse.owl#MA_0002309,1.0,=
http://human.owl#NCI_C32476,http://mouse.owl#MA_0000044,1.0,=
http://mouse.owl#MA_0001977,http://human.owl#NCI_C52940,1.0,=
http://human.owl#NCI_C32208,http://mouse.owl#MA_0001696,1.0,=
http://mouse.owl#MA_0001816,http://human.owl#NCI_C32186,1.0,=
http://mouse.owl#MA_0001288,http://human.owl#NCI_C32463,1.0,=
http://human.owl#NCI_C33304,http://mouse.owl#MA_0002467,1.0,=
http://mouse.owl#MA_0000383,http://human.owl#NCI_C13039,1.0,=
http://mouse.owl#MA_0001716,http://human.owl#NCI_C32959,1.0,=
http://human.owl#NCI_C12687,http://mouse.owl#MA_0001925,1.0,=
http://human.owl#NCI_C32169,http://mouse.owl#MA_0002573,1.0,=
http://mouse.owl#MA_0001436,http://human.owl#NCI_C33500,1.0,=
http://mouse.owl#MA_0002588,http://human.owl#NCI_C32467,1.0,=
http://human.owl#NCI_C33966,http://mouse.owl#MA_0000167,1.0,=
http://mouse.owl#MA_0001732,http://human.owl#NCI_C33519,1.0,=
http://mouse.owl#MA_0001641,http://human.owl#NCI_C32948,1.0,=
http://mouse.owl#MA_0002556,http://human.owl#NCI_C12786,1.0,=
http://human.owl#NCI_C52755,http://mouse.owl#MA_0000610,1.0,=
http://human.owl#NCI_C49245,http://mouse.owl#MA_0001754,1.0,=
http://human.owl#NCI_C52935,http://mouse.owl#MA_0002311,1.0,=
http://mouse.owl#MA_0001778,http://human.owl#NCI_C49252,1.0,=
http://human.owl#NCI_C32116,http://mouse.owl#MA_0000067,1.0,=
http://mouse.owl#MA_0001443,http://human.owl#NCI_C33728,1.0,=
http://mouse.owl#MA_0000710,http://human.owl#NCI_C32213,1.0,=
http://mouse.owl#MA_0000585,http://human.owl#NCI_C12964,1.0,=
http://mouse.owl#MA_0000117,http://human.owl#NCI_C32050,1.0,=
http://mouse.owl#MA_0000177,http://human.owl#NCI_C45920,1.0,=
http://human.owl#NCI_C33215,http://mouse.owl#MA_0001104,1.0,=
http://mouse.owl#MA_0000263,http://human.owl#NCI_C12344,1.0,=
http://mouse.owl#MA_0001028,http://human.owl#NCI_C12807,1.0,=
http://mouse.owl#MA_0002392,http://human.owl#NCI_C33750,1.0,=
http://human.owl#NCI_C12801,http://mouse.owl#MA_0002441,1.0,=
http://human.owl#NCI_C53051,http://mouse.owl#MA_0002167,1.0,=
http://human.owl#NCI_C53176,http://mouse.owl#MA_0002375,1.0,=
http://mouse.owl#MA_0000893,http://human.owl#NCI_C12451,1.0,=
http://human.owl#NCI_C32383,http://mouse.owl#MA_0002721,1.0,=
http://human.owl#NCI_C32113,http://mouse.owl#MA_0002061,1.0,=
http://human.owl#NCI_C32709,http://mouse.owl#MA_0000154,1.0,=
http://human.owl#NCI_C33686,http://mouse.owl#MA_0002005,1.0,=
http://mouse.owl#MA_0000184,http://human.owl#NCI_C12454,1.0,=
http://human.owl#NCI_C12826,http://mouse.owl#MA_0002067,1.0,=
http://mouse.owl#MA_0001793,http://human.owl#NCI_C12277,1.0,=
http://human.owl#NCI_C12882,http://mouse.owl#MA_0002131,1.0,=
http://mouse.owl#MA_0000314,http://human.owl#NCI_C12798,1.0,=
http://human.owl#NCI_C41165,http://mouse.owl#MA_0000013,1.0,=
http://mouse.owl#MA_0000452,http://human.owl#NCI_C32868,1.0,=
http://human.owl#NCI_C32827,http://mouse.owl#MA_0002669,1.0,=
http://mouse.owl#MA_0000109,http://human.owl#NCI_C32746,1.0,=
http://mouse.owl#MA_0000587,http://human.owl#NCI_C33163,1.0,=
http://human.owl#NCI_C33115,http://mouse.owl#MA_0002278,1.0,=
http://mouse.owl#MA_0001747,http://human.owl#NCI_C49326,1.0,=
http://mouse.owl#MA_0000631,http://human.owl#NCI_C12695,1.0,=
http://mouse.owl#MA_0001450,http://human.owl#NCI_C12933,1.0,=
http://human.owl#NCI_C32674,http://mouse.owl#MA_0002636,1.0,=
http://human.owl#NCI_C52921,http://mouse.owl#MA_0002299,1.0,=
http://human.owl#NCI_C32259,http://mouse.owl#MA_0001519,1.0,=
http://mouse.owl#MA_0000336,http://human.owl#NCI_C12390,1.0,=
http://mouse.owl#MA_0000757,http://human.owl#NCI_C33853,1.0,=
http://mouse.owl#MA_0001162,http://human.owl#NCI_C52746,1.0,=
http://human.owl#NCI_C32082,http://mouse.owl#MA_0001915,1.0,=
http://mouse.owl#MA_0002663,http://human.owl#NCI_C38668,1.0,=
http://mouse.owl#MA_0001858,http://human.owl#NCI_C49305,1.0,=
http://mouse.owl#MA_0001076,http://human.owl#NCI_C12721,1.0,=
http://mouse.owl#MA_0001301,http://human.owl#NCI_C12743,1.0,=
http://mouse.owl#MA_0000271,http://human.owl#NCI_C32783,1.0,=
http://mouse.owl#MA_0000470,http://human.owl#NCI_C32742,1.0,=
http://mouse.owl#MA_0001598,http://human.owl#NCI_C32451,1.0,=
http://mouse.owl#MA_0001520,http://human.owl#NCI_C49240,1.0,=
http://mouse.owl#MA_0000006,http://human.owl#NCI_C32716,1.0,=
http://human.owl#NCI_C12475,http://mouse.owl#MA_0000803,1.0,=
http://mouse.owl#MA_0000702,http://human.owl#NCI_C49191,1.0,=
http://human.owl#NCI_C32284,http://mouse.owl#MA_0000872,1.0,=
http://human.owl#NCI_C49304,http://mouse.owl#MA_0001857,1.0,=
http://human.owl#NCI_C52753,http://mouse.owl#MA_0000630,1.0,=
http://mouse.owl#MA_0001239,http://human.owl#NCI_C12345,1.0,=
http://mouse.owl#MA_0001854,http://human.owl#NCI_C49302,1.0,=
http://human.owl#NCI_C32158,http://mouse.owl#MA_0001514,1.0,=
http://mouse.owl#MA_0001320,http://human.owl#NCI_C32566,1.0,=
http://mouse.owl#MA_0001383,http://human.owl#NCI_C52780,1.0,=
http://human.owl#NCI_C32809,http://mouse.owl#MA_0001312,1.0,=
http://mouse.owl#MA_0000128,http://human.owl#NCI_C12765,1.0,=
http://mouse.owl#MA_0000901,http://human.owl#NCI_C49136,1.0,=
http://mouse.owl#MA_0000556,http://human.owl#NCI_C12926,1.0,=
http://human.owl#NCI_C33787,http://mouse.owl#MA_0002243,1.0,=
http://mouse.owl#MA_0002100,http://human.owl#NCI_C12813,1.0,=
http://mouse.owl#MA_0001387,http://human.owl#NCI_C52785,1.0,=
http://human.owl#NCI_C12983,http://mouse.owl#MA_0000592,1.0,=
http://mouse.owl#MA_0000810,http://human.owl#NCI_C13031,1.0,=
http://human.owl#NCI_C33157,http://mouse.owl#MA_0001494,1.0,=
http://mouse.owl#MA_0002020,http://human.owl#NCI_C12980,1.0,=
http://mouse.owl#MA_0001010,http://human.owl#NCI_C12836,1.0,=
http://human.owl#NCI_C33432,http://mouse.owl#MA_0002560,1.0,=
http://mouse.owl#MA_0001812,http://human.owl#NCI_C49321,1.0,=
http://mouse.owl#MA_0001805,http://human.owl#NCI_C49192,1.0,=
http://human.owl#NCI_C12311,http://mouse.owl#MA_0000392,1.0,=
http://human.owl#NCI_C52686,http://mouse.owl#MA_0002080,1.0,=
http://mouse.owl#MA_0002156,http://human.owl#NCI_C32562,1.0,=
http://mouse.owl#MA_0001864,http://human.owl#NCI_C12423,1.0,=
http://human.owl#NCI_C33922,http://mouse.owl#MA_0001847,1.0,=
http://mouse.owl#MA_0000466,http://human.owl#NCI_C52840,1.0,=
http://mouse.owl#MA_0002357,http://human.owl#NCI_C53174,1.0,=
http://human.owl#NCI_C49794,http://mouse.owl#MA_0001601,1.0,=
http://human.owl#NCI_C12332,http://mouse.owl#MA_0000380,1.0,=
http://mouse.owl#MA_0001699,http://human.owl#NCI_C32207,1.0,=
http://mouse.owl#MA_0002510,http://human.owl#NCI_C32589,1.0,=
http://human.owl#NCI_C33757,http://mouse.owl#MA_0000337,1.0,=
http://mouse.owl#MA_0001596,http://human.owl#NCI_C49301,1.0,=
http://human.owl#NCI_C49277,http://mouse.owl#MA_0001785,1.0,=
http://mouse.owl#MA_0002504,http://human.owl#NCI_C34062,1.0,=
http://mouse.owl#MA_0001507,http://human.owl#NCI_C33615,1.0,=
http://mouse.owl#MA_0001415,http://human.owl#NCI_C52727,1.0,=
http://mouse.owl#MA_0001797,http://human.owl#NCI_C13075,1.0,=
http://human.owl#NCI_C12838,http://mouse.owl#MA_0002034,1.0,=
http://mouse.owl#MA_0000531,http://human.owl#NCI_C32845,1.0,=
http://mouse.owl#MA_0001217,http://human.owl#NCI_C33612,1.0,=
http://mouse.owl#MA_0000017,http://human.owl#NCI_C33224,1.0,=
http://mouse.owl#MA_0002254,http://human.owl#NCI_C49779,1.0,=
http://human.owl#NCI_C33625,http://mouse.owl#MA_0000804,1.0,=
http://mouse.owl#MA_0002082,http://human.owl#NCI_C33668,1.0,=
http://human.owl#NCI_C12468,http://mouse.owl#MA_0000426,1.0,=
http://human.owl#NCI_C32951,http://mouse.owl#MA_0000821,1.0,=
http://human.owl#NCI_C53007,http://mouse.owl#MA_0002376,1.0,=
http://mouse.owl#MA_0000123,http://human.owl#NCI_C12271,1.0,=
http://mouse.owl#MA_0001593,http://human.owl#NCI_C33258,1.0,=
http://mouse.owl#MA_0001103,http://human.owl#NCI_C33683,1.0,=
http://human.owl#NCI_C12513,http://mouse.owl#MA_0001867,1.0,=
http://mouse.owl#MA_0000990,http://human.owl#NCI_C49800,1.0,=
http://human.owl#NCI_C12761,http://mouse.owl#MA_0001097,1.0,=
http://human.owl#NCI_C49600,http://mouse.owl#MA_0000734,1.0,=
http://human.owl#NCI_C34021,http://mouse.owl#MA_0000427,1.0,=
http://mouse.owl#MA_0002185,http://human.owl#NCI_C53057,1.0,=
http://human.owl#NCI_C32929,http://mouse.owl#MA_0001546,1.0,=
http://human.owl#NCI_C49775,http://mouse.owl#MA_0000759,1.0,=
http://human.owl#NCI_C12818,http://mouse.owl#MA_0000071,1.0,=
http://human.owl#NCI_C32436,http://mouse.owl#MA_0001951,1.0,=
http://mouse.owl#MA_0002488,http://human.owl#NCI_C33273,1.0,=
http://mouse.owl#MA_0000198,http://human.owl#NCI_C32726,1.0,=
http://mouse.owl#MA_0000980,http://human.owl#NCI_C12348,1.0,=
http://mouse.owl#MA_0000418,http://human.owl#NCI_C32057,1.0,=
http://mouse.owl#MA_0001842,http://human.owl#NCI_C12930,1.0,=
http://human.owl#NCI_C12265,http://mouse.owl#MA_0001541,1.0,=
http://human.owl#NCI_C12461,http://mouse.owl#MA_0002567,1.0,=
http://human.owl#NCI_C12812,http://mouse.owl#MA_0001106,1.0,=
http://human.owl#NCI_C12881,http://mouse.owl#MA_0000066,1.0,=
http://human.owl#NCI_C41623,http://mouse.owl#MA_0001125,1.0,=
http://mouse.owl#MA_0001544,http://human.owl#NCI_C32924,1.0,=
http://human.owl#NCI_C12794,http://mouse.owl#MA_0002221,1.0,=
http://human.owl#NCI_C32480,http://mouse.owl#MA_0000863,1.0,=
http://human.owl#NCI_C53143,http://mouse.owl#MA_0002246,1.0,=
http://human.owl#NCI_C53041,http://mouse.owl#MA_0000069,1.0,=
http://mouse.owl#MA_0002710,http://human.owl#NCI_C32419,1.0,=
http://mouse.owl#MA_0002133,http://human.owl#NCI_C52689,1.0,=
http://human.owl#NCI_C52760,http://mouse.owl#MA_0001408,1.0,=
http://human.owl#NCI_C32880,http://mouse.owl#MA_0000747,1.0,=
http://human.owl#NCI_C33646,http://mouse.owl#MA_0000077,1.0,=
http://human.owl#NCI_C12967,http://mouse.owl#MA_0000910,1.0,=
http://mouse.owl#MA_0000110,http://human.owl#NCI_C49571,1.0,=
http://mouse.owl#MA_0002408,http://human.owl#NCI_C12466,1.0,=
http://mouse.owl#MA_0001512,http://human.owl#NCI_C33617,1.0,=
http://mouse.owl#MA_0000485,http://human.owl#NCI_C32494,1.0,=
http://mouse.owl#MA_0002559,http://human.owl#NCI_C12258,1.0,=
http://mouse.owl#MA_0001878,http://human.owl#NCI_C38627,1.0,=
http://mouse.owl#MA_0001250,http://human.owl#NCI_C53049,1.0,=
http://human.owl#NCI_C49313,http://mouse.owl#MA_0001730,1.0,=
http://human.owl#NCI_C32114,http://mouse.owl#MA_0002574,1.0,=
http://mouse.owl#MA_0001780,http://human.owl#NCI_C49255,1.0,=
http://mouse.owl#MA_0001083,http://human.owl#NCI_C12719,1.0,=
http://human.owl#NCI_C49228,http://mouse.owl#MA_0001633,1.0,=
http://human.owl#NCI_C12308,http://mouse.owl#MA_0000382,1.0,=
http://human.owl#NCI_C33140,http://mouse.owl#MA_0001029,1.0,=
http://mouse.owl#MA_0002502,http://human.owl#NCI_C13325,1.0,=
http://human.owl#NCI_C33071,http://mouse.owl#MA_0002092,1.0,=
http://mouse.owl#MA_0001662,http://human.owl#NCI_C12885,1.0,=
http://human.owl#NCI_C33812,http://mouse.owl#MA_0002399,1.0,=
http://human.owl#NCI_C49577,http://mouse.owl#MA_0001513,1.0,=
http://human.owl#NCI_C48939,http://mouse.owl#MA_0001694,1.0,=
http://mouse.owl#MA_0002266,http://human.owl#NCI_C52888,1.0,=
http://mouse.owl#MA_0000054,http://human.owl#NCI_C12769,1.0,=
http://human.owl#NCI_C33598,http://mouse.owl#MA_0000753,1.0,=
http://human.owl#NCI_C12286,http://mouse.owl#MA_0000430,1.0,=
http://human.owl#NCI_C32209,http://mouse.owl#MA_0001692,1.0,=
http://human.owl#NCI_C12697,http://mouse.owl#MA_0001109,1.0,=
http://human.owl#NCI_C32967,http://mouse.owl#MA_0001777,1.0,=
http://human.owl#NCI_C12910,http://mouse.owl#MA_0000140,1.0,=
http://mouse.owl#MA_0002353,http://human.owl#NCI_C52978,1.0,=
http://human.owl#NCI_C12224,http://mouse.owl#MA_0000919,1.0,=
http://human.owl#NCI_C32267,http://mouse.owl#MA_0000104,1.0,=
http://human.owl#NCI_C34023,http://mouse.owl#MA_0000368,1.0,=
http://human.owl#NCI_C12862,http://mouse.owl#MA_0001395,1.0,=
http://mouse.owl#MA_0001798,http://human.owl#NCI_C49306,1.0,=
http://mouse.owl#MA_0000429,http://human.owl#NCI_C33023,1.0,=
http://mouse.owl#MA_0002051,http://human.owl#NCI_C34012,1.0,=
http://mouse.owl#MA_0001279,http://human.owl#NCI_C32790,1.0,=
http://mouse.owl#MA_0002620,http://human.owl#NCI_C33458,1.0,=
http://human.owl#NCI_C32492,http://mouse.owl#MA_0000398,1.0,=
http://mouse.owl#MA_0002751,http://human.owl#NCI_C33859,1.0,=
http://mouse.owl#MA_0000242,http://human.owl#NCI_C33090,1.0,=
http://mouse.owl#MA_0000161,http://human.owl#NCI_C32706,1.0,=
http://mouse.owl#MA_0001307,http://human.owl#NCI_C26463,1.0,=
http://mouse.owl#MA_0001704,http://human.owl#NCI_C32969,1.0,=
http://mouse.owl#MA_0001626,http://human.owl#NCI_C32662,1.0,=
http://mouse.owl#MA_0001115,http://human.owl#NCI_C32488,1.0,=
http://human.owl#NCI_C32369,http://mouse.owl#MA_0000011,1.0,=
http://human.owl#NCI_C52794,http://mouse.owl#MA_0001366,1.0,=
http://mouse.owl#MA_0000207,http://human.owl#NCI_C12510,1.0,=
http://human.owl#NCI_C32379,http://mouse.owl#MA_0000086,1.0,=
http://human.owl#NCI_C33069,http://mouse.owl#MA_0001032,1.0,=
http://human.owl#NCI_C33317,http://mouse.owl#MA_0000304,1.0,=
http://mouse.owl#MA_0001903,http://human.owl#NCI_C52698,1.0,=
http://mouse.owl#MA_0002189,http://human.owl#NCI_C53059,1.0,=
http://human.owl#NCI_C32509,http://mouse.owl#MA_0001582,1.0,=
http://mouse.owl#MA_0001592,http://human.owl#NCI_C49300,1.0,=
